classification,ingredient_name,specification,product_name,manufacturer,price
注射薬,サシツズマブ　ゴビテカン（遺伝子組換え）,２００ｍｇ１瓶,トロデルビ点滴静注用２００ｍｇ,ギリアド・サイエンシズ,"187,195 "
注射薬,アミバンタマブ（遺伝子組換え）,３５０ｍｇ７ｍＬ１瓶,ライブリバント点滴静注３５０ｍｇ,ヤンセンファーマ,"160,014 "
注射薬,ダトポタマブ　デルクステカン（遺伝子組換え）,１００ｍｇ１瓶,ダトロウェイ点滴静注用１００ｍｇ,第一三共,"311,990 "
注射薬,テクリスタマブ（遺伝子組換え）,３０ｍｇ３ｍＬ１瓶,テクベイリ皮下注３０ｍｇ,ヤンセンファーマ,"216,930 "
注射薬,テクリスタマブ（遺伝子組換え）,１５３ｍｇ１．７ｍＬ１瓶,テクベイリ皮下注１５３ｍｇ,ヤンセンファーマ,"1,081,023 "
注射薬,モスネツズマブ（遺伝子組換え）,１ｍｇ１ｍＬ１瓶,ルンスミオ点滴静注１ｍｇ,中外製薬,"83,717 "
注射薬,モスネツズマブ（遺伝子組換え）,３０ｍｇ３０ｍＬ１瓶,ルンスミオ点滴静注３０ｍｇ,中外製薬,"2,393,055 "
注射薬,ダラツムマブ（遺伝子組換え）・ボルヒアルロニダーゼ　アルファ（遺伝子組換え）,１５ｍＬ１瓶,ダラキューロ配合皮下注,ヤンセンファーマ,"445,064 "
注射薬,ペルツズマブ（遺伝子組換え）・トラスツズマブ（遺伝子組換え）・ボルヒアルロニダーゼ　アルファ（遺伝子組換え）,１０ｍＬ１瓶,フェスゴ配合皮下注　ＭＡ,中外製薬,"257,938 "
注射薬,ペルツズマブ（遺伝子組換え）・トラスツズマブ（遺伝子組換え）・ボルヒアルロニダーゼ　アルファ（遺伝子組換え）,１５ｍＬ１瓶,フェスゴ配合皮下注　ＩＮ,中外製薬,"452,686 "
注射薬,ダウノルビシン塩酸塩・シタラビン,（１４４ｍｇ）１瓶,ビキセオス配合静注用,日本新薬,"877,877 "
注射薬,溶連菌抽出物,１ＫＥ１瓶,ピシバニール注射用１ＫＥ,中外製薬,"5,815 "
注射薬,溶連菌抽出物,５ＫＥ１瓶,ピシバニール注射用５ＫＥ,中外製薬,"12,337 "
注射薬,タラポルフィンナトリウム,１００ｍｇ１瓶,注射用レザフィリン１００ｍｇ,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,"518,684 "
注射薬,滅菌調整タルク,４ｇ１瓶,ユニタルク胸膜腔内注入用懸濁剤４ｇ,ノーベルファーマ,"7,236 "
注射薬,セツキシマブ　サロタロカンナトリウム（遺伝子組換え）,２５０ｍｇ５０ｍＬ１瓶,アキャルックス点滴静注２５０ｍｇ,楽天メディカル,"1,026,825 "
注射薬,過テクネチウム酸ナトリウム（９９ｍＴｃ）,１０ＭＢｑ,ウルトラテクネカウ,ＰＤＲファーマ,266 
注射薬,過テクネチウム酸ナトリウム（９９ｍＴｃ）,１０ＭＢｑ,メジテック,日本メジフィジックス,277 
注射薬,ジメルカプトコハク酸テクネチウム（９９ｍＴｃ）,１０ＭＢｑ,キドニーシンチＴｃ－９９ｍ注,日本メジフィジックス,672 
注射薬,ジメルカプトコハク酸テクネチウム（９９ｍＴｃ）,１回分,テクネＤＭＳＡキット,ＰＤＲファーマ,"3,173 "
注射薬,テクネチウムスズコロイド（９９ｍＴｃ）,１回分,スズコロイドＴｃ－９９ｍ注調製用キット,日本メジフィジックス,"2,692 "
注射薬,ジエチレントリアミン五酢酸テクネチウム（９９ｍＴｃ）,１回分,テクネＤＴＰＡキット,ＰＤＲファーマ,"3,165 "
注射薬,ピロリン酸テクネチウム（９９ｍＴｃ）,１回分,テクネピロリン酸キット,ＰＤＲファーマ,"3,168 "
注射薬,メチレンジホスホン酸テクネチウム（９９ｍＴｃ）,７４０ＭＢｑ１筒,テクネＭＤＰ注射液,ＰＤＲファーマ,"29,023 "
注射薬,メチレンジホスホン酸テクネチウム（９９ｍＴｃ）,３７０ＭＢｑ１筒,テクネＭＤＰ注射液,ＰＤＲファーマ,"21,965 "
注射薬,メチレンジホスホン酸テクネチウム（９９ｍＴｃ）,５５５ＭＢｑ１筒,テクネＭＤＰ注射液,ＰＤＲファーマ,"21,965 "
注射薬,メチレンジホスホン酸テクネチウム（９９ｍＴｃ）,９２５ＭＢｑ１筒,テクネＭＤＰ注射液,ＰＤＲファーマ,"37,443 "
注射薬,メチレンジホスホン酸テクネチウム（９９ｍＴｃ）,１回分,テクネＭＤＰキット,ＰＤＲファーマ,"3,143 "
注射薬,テクネチウム大凝集人血清アルブミン（９９ｍＴｃ）,１回分,テクネＭＡＡキット,ＰＤＲファーマ,"4,315 "
注射薬,過テクネチウム酸ナトリウム（９９ｍＴｃ）,１０ＭＢｑ,過テクネチウム酸ナトリウム（９９ｍＴｃ）注射液,,285 
注射薬,過テクネチウム酸ナトリウム（９９ｍＴｃ）,１０ＭＢｑ,テクネシンチ注－１０Ｍ,日本メジフィジックス,289 
注射薬,ヒドロキシメチレンジホスホン酸テクネチウム（９９ｍＴｃ）,１０ＭＢｑ,クリアボーン注,日本メジフィジックス,404 
注射薬,Ｎ－ピリドキシル－５－メチルトリプトファンテクネチウム（９９ｍＴｃ）,１０ＭＢｑ,ヘパティメージ注,日本メジフィジックス,805 
注射薬,ヒドロキシメチレンジホスホン酸テクネチウム（９９ｍＴｃ）,１回分,クリアボーンキット,日本メジフィジックス,"3,365 "
注射薬,ジメルカプトコハク酸テクネチウム（９９ｍＴｃ）,１回分,キドニーシンチキット,日本メジフィジックス,"3,185 "
注射薬,フィチン酸テクネチウムナトリウム（９９ｍＴｃ）,１回分,テクネフチン酸キット,ＰＤＲファーマ,"2,592 "
注射薬,エキサメタジムテクネチウム（９９ｍＴｃ）,１回分,セレブロテックキット,日本メジフィジックス,"21,327 "
注射薬,人血清アルブミンジエチレントリアミン五酢酸テクネチウム（９９ｍＴｃ）,１０ＭＢｑ,プールシンチ注,日本メジフィジックス,580 
注射薬,ジエチレントリアミン五酢酸インジウム（１１１Ｉｎ）,１０ＭＢｑ,インジウムＤＴＰＡ（１１１Ｉｎ）注,日本メジフィジックス,"5,620 "
注射薬,クロム酸ナトリウム（５１Ｃｒ）,１ＭＢｑ,クロム酸ナトリウム（５１Ｃｒ）注射液,,"1,171 "
注射薬,ヨウ化人血清アルブミン（１３１Ｉ）,１ＭＢｑ,ヨウ化人血清アルブミン（１３１Ｉ）注射液,,"3,298 "
注射薬,ヨウ化メチルノルコレステノール（１３１Ｉ）,１ＭＢｑ,アドステロール－Ｉ１３１注射液,ＰＤＲファーマ,"1,084 "
注射薬,クエン酸ガリウム（６７Ｇａ）,１０ＭＢｑ,クエン酸ガリウム（６７Ｇａ）注射液,,"3,021 "
注射薬,塩化インジウム（１１１Ｉｎ）,１患者当たり,塩化インジウム（１１１Ｉｎ）注（日本メジフィジックス）,日本メジフィジックス,"30,041 "
注射薬,塩酸Ｎ－イソプロピル－４－ヨードアンフェタミン（１２３Ｉ）,１０ＭＢｑ,塩酸Ｎ－イソプロピル－４－ヨードアンフェタミン（１２３Ｉ）１０ＭＢｑ注射液,,"2,456 "
注射薬,塩酸Ｎ－イソプロピル－４－ヨードアンフェタミン（１２３Ｉ）,１０ＭＢｑ,パーヒューザミン注,日本メジフィジックス,"2,493 "
注射薬,塩化タリウム（２０１Ｔｌ）,１０ＭＢｑ,塩化タリウム（２０１Ｔｌ）注射液,,"4,526 "
注射薬,ガラクトシル人血清アルブミンジエチレントリアミン五酢酸テクネチウム（９９ｍＴｃ）,１０ＭＢｑ,アシアロシンチ注,日本メジフィジックス,841 
注射薬,３－ヨードベンジルグアニジン（１２３Ｉ）,１０ＭＢｑ,ミオＭＩＢＧ－Ｉ１２３注射液,ＰＤＲファーマ,"4,043 "
注射薬,ヨードフェニルメチルペンタデカン酸（１２３Ｉ）,１０ＭＢｑ,カルディオダイン注,日本メジフィジックス,"3,180 "
注射薬,テトラキスメトキシイソブチルイソニトリル銅（Ｉ）四フッ化ホウ酸,１回分,カーディオライト　第一,ＰＤＲファーマ,"30,307 "
注射薬,ヘキサキスメトキシイソブチルイソニトリルテクネチウム（９９ｍＴｃ）,６００ＭＢｑ１筒,カーディオライト注射液　第一,ＰＤＲファーマ,"49,585 "
注射薬,ヘキサキスメトキシイソブチルイソニトリルテクネチウム（９９ｍＴｃ）,３７０ＭＢｑ１筒,カーディオライト注射液　第一,ＰＤＲファーマ,"25,802 "
注射薬,ヘキサキスメトキシイソブチルイソニトリルテクネチウム（９９ｍＴｃ）,７４０ＭＢｑ１筒,カーディオライト注射液　第一,ＰＤＲファーマ,"51,043 "
注射薬,ヘキサキスメトキシイソブチルイソニトリルテクネチウム（９９ｍＴｃ）,２５９ＭＢｑ１筒,カーディオライト注射液　第一,ＰＤＲファーマ,"18,163 "
注射薬,エチレンジシスティネートオキソテクネチウム（９９ｍＴｃ）,１回分,ニューロライト第一,ＰＤＲファーマ,"18,730 "
注射薬,エチレンジシスティネートオキソテクネチウム（９９ｍＴｃ）,６００ＭＢｑ１筒,ニューロライト注射液第一,ＰＤＲファーマ,"44,312 "
注射薬,エチレンジシスティネートオキソテクネチウム（９９ｍＴｃ）,４００ＭＢｑ１筒,ニューロライト注射液第一,ＰＤＲファーマ,"29,228 "
注射薬,ベンゾイルメルカプトアセチルグリシルグリシルグリシン,１回分,テクネＭＡＧ３キット,ＰＤＲファーマ,"25,914 "
注射薬,メルカプトアセチルグリシルグリシルグリシンテクネチウム（９９ｍＴｃ）,２００ＭＢｑ１筒,テクネＭＡＧ３注射液,ＰＤＲファーマ,"24,000 "
注射薬,メルカプトアセチルグリシルグリシルグリシンテクネチウム（９９ｍＴｃ）,３００ＭＢｑ１筒,テクネＭＡＧ３注射液,ＰＤＲファーマ,"35,294 "
注射薬,メルカプトアセチルグリシルグリシルグリシンテクネチウム（９９ｍＴｃ）,４００ＭＢｑ１筒,テクネＭＡＧ３注射液,ＰＤＲファーマ,"46,520 "
注射薬,メルカプトアセチルグリシルグリシルグリシンテクネチウム（９９ｍＴｃ）,２２２ＭＢｑ１筒,ＭＡＧシンチ注,日本メジフィジックス,"23,944 "
注射薬,メルカプトアセチルグリシルグリシルグリシンテクネチウム（９９ｍＴｃ）,３３３ＭＢｑ１筒,ＭＡＧシンチ注,日本メジフィジックス,"35,174 "
注射薬,メルカプトアセチルグリシルグリシルグリシンテクネチウム（９９ｍＴｃ）,５５５ＭＢｑ１筒,ＭＡＧシンチ注,日本メジフィジックス,"57,704 "
注射薬,テトロホスミンテクネチウム（９９ｍＴｃ）,１回分,マイオビュー「注射用」,日本メジフィジックス,"30,103 "
注射薬,テトロホスミンテクネチウム（９９ｍＴｃ）,２９６ＭＢｑ１筒,マイオビュー注シリンジ,日本メジフィジックス,"24,236 "
注射薬,テトロホスミンテクネチウム（９９ｍＴｃ）,５９２ＭＢｑ１筒,マイオビュー注シリンジ,日本メジフィジックス,"44,205 "
注射薬,テトロホスミンテクネチウム（９９ｍＴｃ）,７４０ＭＢｑ１筒,マイオビュー注シリンジ,日本メジフィジックス,"49,140 "
注射薬,イオマゼニル（１２３Ｉ）,１０ＭＢｑ,ベンゾダイン注,日本メジフィジックス,"3,518 "
注射薬,イブリツモマブ　チウキセタン（遺伝子組換え）・塩化インジウム（１１１Ｉｎ）,１セット,ゼヴァリン　インジウム（１１１Ｉｎ）静注用セット,ムンディファーマ,"1,872,232 "
注射薬,イオフルパン（１２３Ｉ）,１６７ＭＢｑ１筒,ダットスキャン静注,日本メジフィジックス,"57,684 "
注射薬,ペンテトレオチド・塩化インジウム（１１１Ｉｎ）,１セット,オクトレオスキャン静注用セット,ＰＤＲファーマ,"117,602 "
注射薬,フロルベタピル（１８Ｆ）,３７０ＭＢｑ１瓶,アミヴィッド静注,ＰＤＲファーマ,"184,203 "
注射薬,フルテメタモル（１８Ｆ）,１８５ＭＢｑ１瓶,ビザミル静注,日本メジフィジックス,"196,481 "
注射薬,フルシクロビン（１８Ｆ）,１８５ＭＢｑ１瓶,アキュミン静注,日本メジフィジックス,"344,867 "
注射薬,ピロリン酸テクネチウム（９９ｍＴｃ）,１０ＭＢｑ,テクネピロリン酸静注,ＰＤＲファーマ,396 
注射薬,ジフェンヒドラミン塩酸塩,１％１ｍＬ１管,ジフェンヒドラミン塩酸塩注１０ｍｇ「日新」,日新製薬（山形）,57 
注射薬,ジフェンヒドラミン塩酸塩,１．５％２ｍＬ１管,ジフェンヒドラミン塩酸塩注３０ｍｇ「日新」,日新製薬（山形）,57 
注射薬,プロメタジン塩酸塩,２．５％１ｍＬ１管,ヒベルナ注２５ｍｇ,田辺三菱製薬,59 
注射薬,クロルフェニラミンマレイン酸塩,０．５％１ｍＬ１管,ポララミン注５ｍｇ,高田製薬,69 
注射薬,クロルフェニラミンマレイン酸塩,０．２％１ｍＬ１管,クロルフェニラミンマレイン酸塩注射液,,84 
注射薬,クロルフェニラミンマレイン酸塩,０．５％１ｍＬ１管,クロルフェニラミンマレイン酸塩注射液,,84 
注射薬,クロルフェニラミンマレイン酸塩,０．５％１ｍＬ１管,ビスミラー注５ｍｇ,扶桑薬品工業,88 
注射薬,クロルフェニラミンマレイン酸塩,１％１ｍＬ１管,クロルフェニラミンマレイン酸塩注射液,,94 
注射薬,ジフェンヒドラミン塩酸塩・臭化カルシウム,５ｍＬ１管,レスカルミン注,日新製薬（山形）,58 
注射薬,金チオリンゴ酸ナトリウム,１０ｍｇ１ｍＬ１管,シオゾール注１０ｍｇ,高田製薬,367 
注射薬,金チオリンゴ酸ナトリウム,２５ｍｇ１ｍＬ１管,シオゾール注２５ｍｇ,高田製薬,367 
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」アカマツ花粉１：１００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」アカマツ花粉１：１，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」アカマツ花粉１：１０，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」アスペルギルス１：１，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」アルテルナリア１：１，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」カンジダ１：１，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」カンジダ１：１０，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」カンジダ１：１００，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」カンジダ１：１，０００，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」キヌ１：１０,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」クラドスポリウム１：１，０００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」ソバ粉１：１０,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」ソバ粉１：１００,鳥居薬品,"4,332 "
注射薬,各種抽出物,２ｍＬ１瓶,治療用アレルゲンエキス皮下注「トリイ」ブタクサ花粉１：１００,鳥居薬品,"4,332 "
